                                                                                                                                                                                                                                Inflow, Water Elevation, Outflow
    51.86627960,  1335.17553711,    23.86305237
    51.69863892,  1335.17553711,    23.86305237
    51.53181839,  1335.17553711,    23.86305237
    51.36581039,  1335.17553711,    23.86305237
    51.20064926,  1335.17553711,    23.86305237
    51.03631973,  1335.17553711,    23.86305237
    50.87285995,  1335.17553711,    23.86305237
    50.71025085,  1335.17553711,    23.86305237
    50.54853058,  1335.17553711,    23.86305237
    50.38769913,  1335.17553711,    23.86305237
    50.22777176,  1335.17553711,    23.86305237
    50.06715012,  1335.17553711,    23.86305237
    49.90750885,  1335.17553711,    23.86305237
    49.74884033,  1335.17553711,    23.86305237
    49.59117889,  1335.17553711,    23.86305237
    49.43450928,  1335.17553711,    23.86305237
    49.27886963,  1335.17553711,    23.86305237
    49.12424850,  1335.17553711,    23.86305237
    48.97069168,  1335.17553711,    23.86305237
    48.81816101,  1335.17553711,    23.86305237
    48.66672134,  1335.17553711,    23.86305237
    48.51634979,  1335.17553711,    23.86305237
    48.36708069,  1335.17553711,    23.86305237
    48.21889877,  1335.17553711,    23.86305237
    48.07186127,  1335.17553711,    23.86305237
    47.92594910,  1335.17553711,    23.86305237
    47.78120041,  1335.17553711,    23.86305237
    47.63761139,  1335.17553711,    23.86305237
    47.49520874,  1335.17553711,    23.86305237
    47.35401154,  1335.17553711,    23.86305237
    47.21403122,  1335.17553711,    23.86305237
    47.07529068,  1335.17553711,    23.86305237
    46.93780136,  1335.17553711,    23.86305237
    46.80158997,  1335.17553711,    23.86305237
    46.66667938,  1335.17553711,    23.86305237
    46.53308105,  1335.17553711,    23.86305237
    46.40082169,  1335.17553711,    23.86305237
    46.26990891,  1335.17553711,    23.86305237
    46.14038849,  1335.17553711,    23.86305237
    46.01227188,  1335.17553711,    23.86305237
    45.88557816,  1335.17553711,    23.86305237
    45.76034927,  1335.17553711,    23.86305237
    45.63660812,  1335.17553711,    23.86305237
    45.51436996,  1335.17553711,    23.86305237
    45.39368057,  1335.17553711,    23.86305237
    45.27455139,  1335.17553711,    23.86305237
    45.15702057,  1335.17553711,    23.86305237
    45.04113007,  1335.17553711,    23.86305237
    44.92691040,  1335.17553711,    23.86305237
    44.81438828,  1335.17553711,    23.86305237
    44.70362091,  1335.17553711,    23.86305237
    44.59463120,  1335.17553711,    23.86305237
    44.48746109,  1335.17553711,    23.86305237
    44.38217163,  1335.17553711,    23.86305237
    44.27878952,  1335.17553711,    23.86305237
    44.17736053,  1335.17553711,    23.86305237
    44.07794952,  1335.17553711,    23.86305237
    43.98059845,  1335.17553711,    23.86305237
    43.88536835,  1335.17553711,    23.86305237
    43.79230881,  1335.17553711,    23.86305237
    43.70149994,  1335.17553711,    23.86305237
    43.61297989,  1335.17553711,    23.86305237
    43.52682877,  1335.17553711,    23.86305237
    43.44311905,  1335.17553711,    23.86305237
    43.36190033,  1335.17553711,    23.86305237
    43.28327942,  1335.17553711,    23.86305237
    43.20732880,  1335.17553711,    23.86305237
    43.13412094,  1335.17553711,    23.86305237
    43.06375885,  1335.17553711,    23.86305237
    42.99633026,  1335.17553711,    23.86305237
    42.93191910,  1335.17553711,    23.86305237
    42.87065887,  1335.17553711,    23.86305237
    42.81262970,  1335.17553711,    23.86305237
    42.75796127,  1335.17553711,    23.86305237
    42.70676041,  1335.17553711,    23.86305237
    42.65916061,  1335.17553711,    23.86305237
    42.61529160,  1335.17553711,    23.86305237
    42.57529068,  1335.17553711,    23.86305237
    42.53931046,  1335.17553711,    23.86305237
    42.50748825,  1335.17553711,    23.86305237
    42.47998810,  1335.17553711,    23.86305237
    42.45698166,  1335.17553711,    23.86305237
    42.43862915,  1335.17553711,    23.86305237
    42.42512131,  1335.17553711,    23.86305237
    42.41664124,  1335.17553711,    23.86305237
    42.41336823,  1335.17553711,    23.86305237
    42.41551971,  1335.17553711,    23.86305237
    42.42329025,  1335.17553711,    23.86305237
    42.43688965,  1335.17553711,    23.86305237
    42.45653915,  1335.17553711,    23.86305237
    42.48249054,  1335.17553711,    23.86305237
    42.51496887,  1335.17553711,    23.86305237
    42.55422974,  1335.17553711,    23.86305237
    42.60055161,  1335.17553711,    23.86305237
    42.65420151,  1335.17553711,    23.86305237
    42.71545029,  1335.17553711,    23.86305237
    42.78459930,  1335.17553711,    23.86305237
    42.86196136,  1335.17553711,    23.86305237
    42.94771957,  1335.17553711,    23.86305237
    43.04222107,  1335.17553711,    23.86305237
    43.14577866,  1335.17553711,    23.86305237
    43.25873184,  1335.17553711,    23.86305237
    43.38142014,  1335.17553711,    23.86305237
    43.51419067,  1335.17553711,    23.86305237
    43.65739059,  1335.17553711,    23.86305237
    43.81138992,  1335.17553711,    23.86305237
    43.97652817,  1335.17553711,    23.86305237
    44.15319061,  1335.17553711,    23.86305237
    44.34173965,  1335.17553711,    23.86305237
    44.54253006,  1335.17553711,    23.86305237
    44.75593185,  1335.17553711,    23.86305237
    44.98229980,  1335.17553711,    23.86305237
    45.22201920,  1335.17553711,    23.86305237
    45.47544098,  1335.17553711,    23.86305237
    45.74290085,  1335.17553711,    23.86305237
    46.02478027,  1335.17553711,    23.86305237
    46.32138062,  1335.17553711,    23.86305237
    46.63307190,  1335.17553711,    23.86305237
    46.95689011,  1335.17553711,    23.86305237
    47.29634857,  1335.17553711,    23.86305237
    47.65174866,  1335.17553711,    23.86305237
    48.02339935,  1335.17553711,    23.86305237
    48.41154861,  1335.17553711,    23.86305237
    48.81647110,  1335.17553711,    23.86305237
    49.23839188,  1335.17553711,    23.86305237
    49.67752838,  1335.17553711,    23.86305237
    50.13410187,  1335.17553711,    23.86305237
    50.60828018,  1335.17553711,    23.86305237
    51.10020065,  1335.17553711,    23.86305237
    51.61005020,  1335.17553711,    23.86305237
    52.13788986,  1335.17553711,    23.86305237
    52.68383026,  1335.17553711,    23.86305237
    53.24792862,  1335.17553711,    23.86305237
    53.83021927,  1335.17553711,    23.86305237
    54.43070984,  1335.17553711,    23.86305237
    55.04938126,  1335.17553711,    23.86305237
    55.68616104,  1335.17553711,    23.86305237
    56.34101105,  1335.17553711,    23.86305237
    57.01379013,  1335.17553711,    23.86305237
    57.70436096,  1335.17553711,    23.86305237
    58.41257095,  1335.17553711,    23.86305237
    59.13822174,  1335.17553711,    23.86305237
    59.88106918,  1335.17553711,    23.86305237
    60.64088821,  1335.17553711,    23.86305237
    61.41736984,  1335.17553711,    23.86305237
    62.21023941,  1335.17553711,    23.86305237
    63.01913071,  1335.17553711,    23.86305237
    63.84370041,  1335.17553711,    23.86305237
    64.68356323,  1335.17553711,    23.86305237
    65.53830719,  1335.17553711,    23.86305237
    66.40749359,  1335.17553711,    23.86305237
    67.29067993,  1335.17565918,    23.86434746
    68.18737793,  1335.17565918,    23.86434746
    69.09710693,  1335.17565918,    23.86434746
    70.01934814,  1335.17565918,    23.86434746
    70.95358276,  1335.17565918,    23.86434746
    71.89924622,  1335.17565918,    23.86434746
    72.85579681,  1335.17565918,    23.86434746
    73.82263947,  1335.17565918,    23.86434746
    74.79921722,  1335.17565918,    23.86434746
    75.78491211,  1335.17565918,    23.86434746
    76.77913666,  1335.17565918,    23.86434746
    77.78128052,  1335.17565918,    23.86434746
    78.79073334,  1335.17565918,    23.86434746
    79.80683136,  1335.17565918,    23.86434746
    80.82897949,  1335.17565918,    23.86434746
    81.85653687,  1335.17565918,    23.86434746
    82.88887024,  1335.17565918,    23.86434746
    83.92534637,  1335.17565918,    23.86434746
    84.96537018,  1335.17565918,    23.86434746
    86.00827026,  1335.17565918,    23.86434746
    87.05345154,  1335.17565918,    23.86434746
    88.10030365,  1335.17565918,    23.86434746
    89.14820099,  1335.17565918,    23.86434746
    90.19653320,  1335.17565918,    23.86434746
    91.24474335,  1335.17565918,    23.86434746
    92.29222107,  1335.17565918,    23.86434746
    93.33840179,  1335.17565918,    23.86434746
    94.38272095,  1335.17565918,    23.86434746
    95.42465210,  1335.17565918,    23.86434746
    96.46362305,  1335.17565918,    23.86434746
    97.49913025,  1335.17565918,    23.86434746
    98.53063965,  1335.17565918,    23.86434746
    99.55771637,  1335.17565918,    23.86434746
   100.57981873,  1335.17565918,    23.86434746
   101.59652710,  1335.17565918,    23.86434746
   102.60736847,  1335.17565918,    23.86434746
   103.61193848,  1335.17565918,    23.86434746
   104.60980225,  1335.17565918,    23.86434746
   105.60056305,  1335.17565918,    23.86434746
   106.58383942,  1335.17565918,    23.86434746
   107.55928040,  1335.17565918,    23.86434746
   108.52651978,  1335.17565918,    23.86434746
   109.48523712,  1335.17565918,    23.86434746
   110.43512726,  1335.17565918,    23.86434746
   111.37589264,  1335.17565918,    23.86434746
   112.30722046,  1335.17565918,    23.86434746
   113.22889709,  1335.17565918,    23.86434746
   114.14064026,  1335.17565918,    23.86434746
   115.04223633,  1335.17565918,    23.86434746
   115.93347168,  1335.17565918,    23.86434746
   116.81414795,  1335.17565918,    23.86434746
   117.68406677,  1335.17565918,    23.86434746
   118.54308319,  1335.17578125,    23.86564255
   119.39100647,  1335.17590332,    23.86694145
   120.22776794,  1335.17602539,    23.86823654
   121.05317688,  1335.17614746,    23.86953354
   121.86714935,  1335.17626953,    23.87082863
   122.66957855,  1335.17639160,    23.87212372
   123.46038055,  1335.17651367,    23.87341881
   124.23947144,  1335.17663574,    23.87471581
   125.00684357,  1335.17675781,    23.87601089
   125.76236725,  1335.17687988,    23.87730789
   126.50608826,  1335.17700195,    23.87860489
   127.23792267,  1335.17712402,    23.87989998
   127.95786285,  1335.17724609,    23.88119698
   128.66590881,  1335.17736816,    23.88249397
   129.36206055,  1335.17749023,    23.88378906
   130.04634094,  1335.17761230,    23.88508415
   130.71876526,  1335.17773438,    23.88638115
   131.37937927,  1335.17785645,    23.88767815
   132.02818298,  1335.17797852,    23.88897324
   132.66525269,  1335.17810059,    23.89027023
   133.29063416,  1335.17822266,    23.89156723
   133.90435791,  1335.17834473,    23.89286423
   134.50653076,  1335.17846680,    23.89415932
   135.09718323,  1335.17858887,    23.89545441
   135.67643738,  1335.17871094,    23.89675140
   136.24435425,  1335.17883301,    23.89804840
   136.80102539,  1335.17895508,    23.89934349
   137.34652710,  1335.17907715,    23.90064240
   137.88098145,  1335.17919922,    23.90193939
   138.40447998,  1335.17932129,    23.90323448
   138.91712952,  1335.17944336,    23.90453148
   139.41900635,  1335.17956543,    23.90582848
   139.91026306,  1335.17968750,    23.90712357
   140.39097595,  1335.17980957,    23.90842056
   140.86128235,  1335.17993164,    23.90971756
   141.32128906,  1335.18005371,   141.32128906
   141.77114868,  1335.18005371,   141.77114868
   142.21093750,  1335.18005371,   142.21093750
   142.64082336,  1335.18005371,   142.64082336
   143.06089783,  1335.18005371,   143.06089783
   143.47131348,  1335.18005371,   143.47131348
   143.87217712,  1335.18005371,   143.87217712
   144.26362610,  1335.18005371,   144.26362610
   144.64579773,  1335.18005371,   144.64579773
   145.01881409,  1335.18005371,   145.01881409
   145.38279724,  1335.18005371,   145.38279724
   145.73791504,  1335.18005371,   145.73791504
   146.08428955,  1335.18005371,   146.08428955
   146.42201233,  1335.18005371,   146.42201233
   146.75125122,  1335.18005371,   146.75125122
   147.07212830,  1335.18005371,   147.07212830
   147.38478088,  1335.18005371,   147.38478088
   147.68931580,  1335.18005371,   147.68931580
   147.98590088,  1335.18005371,   147.98590088
   148.27464294,  1335.18005371,   148.27464294
   148.55566406,  1335.18005371,   148.55566406
   148.82911682,  1335.18005371,   148.82911682
   149.09509277,  1335.18005371,   149.09509277
   149.35374451,  1335.18005371,   149.35374451
   149.60517883,  1335.18005371,   149.60517883
   149.84954834,  1335.18005371,   149.84954834
   150.08694458,  1335.18005371,   150.08694458
   150.31752014,  1335.18005371,   150.31752014
   150.54138184,  1335.18005371,   150.54138184
   150.75865173,  1335.18005371,   150.75865173
   150.96942139,  1335.18005371,   150.96942139
   151.17387390,  1335.18005371,   151.17387390
   151.37205505,  1335.18005371,   151.37205505
   151.56410217,  1335.18005371,   151.56410217
   151.75015259,  1335.18005371,   151.75015259
   151.93031311,  1335.18005371,   237.22979736
   152.10464478,  1335.18005371,   237.40411377
   152.27331543,  1335.18005371,   237.57278442
   152.43638611,  1335.18005371,   237.73587036
   152.59400940,  1335.18005371,   237.89349365
   152.74627686,  1335.18005371,   238.04574585
   152.89326477,  1335.18005371,   238.19274902
   153.03507996,  1335.18005371,   238.33456421
   153.17184448,  1335.18005371,   238.47131348
   153.30363464,  1335.18005371,   238.60311890
   153.43058777,  1335.18005371,   238.73007202
   153.55274963,  1335.18005371,   238.85223389
   153.67024231,  1335.18005371,   238.96972656
   153.78314209,  1335.18005371,   239.08261108
   153.89157104,  1335.18005371,   239.19104004
   153.99559021,  1335.18005371,   239.29507446
   154.09527588,  1335.18005371,   239.39474487
   154.19075012,  1335.18005371,   239.49023438
   154.28208923,  1335.18005371,   239.58157349
   154.36938477,  1335.18005371,   239.66885376
   154.45269775,  1335.18005371,   239.75216675
   154.53211975,  1335.18005371,   239.83160400
   154.60774231,  1335.18005371,   239.90722656
   154.67961121,  1335.18005371,   239.97909546
   154.74784851,  1335.18005371,   240.04733276
   154.81251526,  1335.18005371,   240.11199951
   154.87365723,  1335.18005371,   240.17312622
   154.93136597,  1335.18005371,   240.23083496
   154.98574829,  1335.18005371,   240.28521729
   155.03681946,  1335.18005371,   240.33630371
   155.08470154,  1335.18005371,   240.38418579
   155.12940979,  1335.18005371,   240.42889404
   155.17105103,  1335.18005371,   240.47052002
   155.20967102,  1335.18005371,   240.50915527
   155.24534607,  1335.18005371,   240.54483032
   155.27813721,  1335.18005371,   240.57760620
   155.30810547,  1335.18005371,   240.60757446
   155.33531189,  1335.18005371,   240.63479614
   155.35981750,  1335.18005371,   240.65930176
   155.38169861,  1335.18005371,   240.68118286
   155.40101624,  1335.18005371,   240.70050049
   155.41780090,  1335.18005371,   240.71728516
   155.43212891,  1335.18005371,   240.73159790
   155.44403076,  1335.18005371,   240.74349976
   155.45356750,  1335.18005371,   240.75305176
   155.46081543,  1335.18005371,   240.76028442
   155.46583557,  1335.18005371,   240.76531982
   155.46864319,  1335.18005371,   240.76812744
   155.46929932,  1335.18005371,   240.76876831
   155.46784973,  1335.18005371,   240.76733398
   155.46437073,  1335.18005371,   240.76385498
   155.45887756,  1335.18005371,   240.75836182
   155.45144653,  1335.18005371,   240.75091553
   155.44209290,  1335.18005371,   240.74157715
   155.43089294,  1335.18005371,   240.73037720
   155.41786194,  1335.18005371,   240.71734619
   155.40306091,  1335.18005371,   240.70254517
   155.38653564,  1335.18005371,   240.68600464
   155.36833191,  1335.18005371,   240.66781616
   155.34849548,  1335.18005371,   240.64797974
   155.32702637,  1335.18005371,   240.62649536
   155.30401611,  1335.18005371,   240.60348511
   155.27947998,  1335.18005371,   240.57894897
   155.25346375,  1335.18005371,   240.55294800
   155.22601318,  1335.18005371,   240.52548218
   155.19712830,  1335.18005371,   240.49661255
   155.16690063,  1335.18005371,   240.46636963
   155.13529968,  1335.18005371,   240.43478394
   155.10244751,  1335.18005371,   240.40191650
   155.06829834,  1335.18005371,   240.36776733
   155.03292847,  1335.18005371,   240.33239746
   154.99636841,  1335.18005371,   240.29583740
   154.95863342,  1335.18005371,   240.25811768
   154.91976929,  1335.18005371,   240.21923828
   154.87980652,  1335.18005371,   240.17929077
   154.83879089,  1335.18005371,   240.13827515
   154.79675293,  1335.18005371,   240.09622192
   154.75366211,  1335.18005371,   240.05313110
   154.70964050,  1335.18005371,   240.00912476
   154.66465759,  1335.18005371,   239.96414185
   154.61877441,  1335.18005371,   239.91824341
   154.57197571,  1335.18005371,   239.87145996
   154.52435303,  1335.18005371,   239.82382202
   154.47587585,  1335.18005371,   239.77536011
   154.42660522,  1335.18005371,   239.72607422
   154.37654114,  1335.18005371,   239.67602539
   154.32574463,  1335.18005371,   239.62521362
   154.27421570,  1335.18005371,   239.57369995
   154.22200012,  1335.18005371,   239.52148438
   154.16909790,  1335.18005371,   239.46856689
   154.11553955,  1335.18005371,   239.41500854
   154.06137085,  1335.18005371,   239.36083984
   154.00662231,  1335.18005371,   239.30609131
   153.95126343,  1335.18005371,   239.25073242
   153.89537048,  1335.18005371,   239.19485474
   153.83894348,  1335.18005371,   239.13842773
   153.78201294,  1335.18005371,   239.08148193
   153.72459412,  1335.18005371,   239.02407837
   153.66671753,  1335.18005371,   238.96618652
   153.60836792,  1335.18005371,   238.90783691
   153.54962158,  1335.18005371,   238.84909058
   153.49046326,  1335.18005371,   238.78994751
   153.43093872,  1335.18005371,   238.73040771
   153.37106323,  1335.18005371,   238.67053223
   153.31085205,  1335.18005371,   238.61032104
   153.25030518,  1335.18005371,   238.54977417
   153.18946838,  1335.18005371,   238.48895264
   153.12835693,  1335.18005371,   238.42782593
   153.06697083,  1335.18005371,   238.36645508
   153.00535583,  1335.18005371,   238.30484009
   152.94351196,  1335.18005371,   238.24298096
   152.88143921,  1335.18005371,   238.18090820
   152.81921387,  1335.18005371,   238.11868286
   152.75680542,  1335.18005371,   238.05627441
   152.69422913,  1335.18005371,   237.99371338
   152.63153076,  1335.18005371,   237.93099976
   152.56872559,  1335.18005371,   237.86819458
   152.50579834,  1335.18005371,   237.80526733
   152.44279480,  1335.18005371,   237.74227905
   152.37969971,  1335.18005371,   237.67916870
   152.31658936,  1335.18005371,   237.61605835
   152.25341797,  1335.18005371,   237.55288696
   152.19024658,  1335.18005371,   237.48971558
   152.12702942,  1335.18005371,   237.42651367
   152.06385803,  1335.18005371,   237.36334229
   152.00068665,  1335.18005371,   237.30017090
   151.93756104,  1335.18005371,   237.23703003
   151.87448120,  1335.18005371,   237.17395020
   151.81150818,  1335.18005371,   151.81150818
   151.74859619,  1335.18005371,   151.74859619
   151.68579102,  1335.18005371,   151.68579102
   151.62307739,  1335.18005371,   151.62307739
   151.56051636,  1335.18005371,   151.56051636
   151.49806213,  1335.18005371,   151.49806213
   151.43576050,  1335.18005371,   151.43576050
   151.37364197,  1335.18005371,   151.37364197
   151.31169128,  1335.18005371,   151.31169128
   151.24992371,  1335.18005371,   151.24992371
   151.18838501,  1335.18005371,   151.18838501
   151.12705994,  1335.18005371,   151.12705994
   151.06596375,  1335.18005371,   151.06596375
   151.00509644,  1335.18005371,   151.00509644
   150.94450378,  1335.18005371,   150.94450378
   150.88415527,  1335.18005371,   150.88415527
   150.82409668,  1335.18005371,   150.82409668
   150.76429749,  1335.18005371,   150.76429749
   150.70483398,  1335.18005371,   150.70483398
   150.64566040,  1335.18005371,   150.64566040
   150.58685303,  1335.18005371,   150.58685303
   150.52835083,  1335.18005371,   150.52835083
   150.47019958,  1335.18005371,   150.47019958
   150.41239929,  1335.18005371,   150.41239929
   150.35498047,  1335.18005371,   150.35498047
   150.29794312,  1335.18005371,   150.29794312
   150.24128723,  1335.18005371,   150.24128723
   150.18502808,  1335.18005371,   150.18502808
   150.12919617,  1335.18005371,   150.12919617
   150.07377625,  1335.18005371,   150.07377625
   150.01878357,  1335.18005371,   150.01878357
   149.96423340,  1335.18005371,   149.96423340
   149.91014099,  1335.18005371,   149.91014099
   149.85650635,  1335.18005371,   149.85650635
   149.80332947,  1335.18005371,   149.80332947
   149.75064087,  1335.18005371,   149.75064087
   149.69847107,  1335.18005371,   149.69847107
   149.64677429,  1335.18005371,   149.64677429
   149.59559631,  1335.18005371,   149.59559631
   149.54492188,  1335.18005371,   149.54492188
   149.49479675,  1335.18005371,   149.49479675
   149.44517517,  1335.18005371,   149.44517517
   149.39613342,  1335.18005371,   149.39613342
   149.34761047,  1335.18005371,   149.34761047
   149.29968262,  1335.18005371,   149.29968262
   149.25230408,  1335.18005371,   149.25230408
   149.20550537,  1335.18005371,   149.20550537
   149.15928650,  1335.18005371,   149.15928650
   149.11366272,  1335.18005371,   149.11366272
   149.06863403,  1335.18005371,   149.06863403
   149.02424622,  1335.18005371,   149.02424622
   148.98045349,  1335.18005371,   148.98045349
   148.93728638,  1335.18005371,   148.93728638
   148.89474487,  1335.18005371,   148.89474487
   148.85287476,  1335.18005371,   148.85287476
   148.81161499,  1335.18005371,   148.81161499
   148.77104187,  1335.18005371,   148.77104187
   148.73112488,  1335.18005371,   148.73112488
   148.69186401,  1335.18005371,   148.69186401
   148.65327454,  1335.18005371,   148.65327454
   148.61537170,  1335.18005371,   148.61537170
   148.57815552,  1335.18005371,   148.57815552
   148.54165649,  1335.18005371,   148.54165649
   148.50585938,  1335.18005371,   148.50585938
   148.47079468,  1335.18005371,   148.47079468
   148.43641663,  1335.18005371,   148.43641663
   148.40278625,  1335.18005371,   148.40278625
   148.36985779,  1335.18005371,   148.36985779
   148.33769226,  1335.18005371,   148.33769226
   148.30625916,  1335.18005371,   148.30625916
   148.27557373,  1335.18005371,   148.27557373
   148.24563599,  1335.18005371,   148.24563599
   148.21647644,  1335.18005371,   148.21647644
   148.18807983,  1335.18005371,   148.18807983
   148.16044617,  1335.18005371,   148.16044617
   148.13357544,  1335.18005371,   148.13357544
   148.10751343,  1335.18005371,   148.10751343
   148.08221436,  1335.18005371,   148.08221436
   148.05772400,  1335.18005371,   148.05772400
   148.03402710,  1335.18005371,   148.03402710
   148.01112366,  1335.18005371,   148.01112366
   147.98901367,  1335.18005371,   147.98901367
   147.96774292,  1335.18005371,   147.96774292
   147.94726562,  1335.18005371,   147.94726562
   147.92761230,  1335.18005371,   147.92761230
   147.90879822,  1335.18005371,   147.90879822
   147.89080811,  1335.18005371,   147.89080811
   147.87362671,  1335.18005371,   147.87362671
   147.85728455,  1335.18005371,   147.85728455
   147.84179688,  1335.18005371,   147.84179688
   147.82716370,  1335.18005371,   147.82716370
   147.81335449,  1335.18005371,   147.81335449
   147.80043030,  1335.18005371,   147.80043030
   147.78834534,  1335.18005371,   147.78834534
   147.77713013,  1335.18005371,   147.77713013
   147.76676941,  1335.18005371,   147.76676941
   147.75726318,  1335.18005371,   147.75726318
   147.74862671,  1335.18005371,   147.74862671
   147.74087524,  1335.18005371,   147.74087524
   147.73397827,  1335.18005371,   147.73397827
   147.72798157,  1335.18005371,   147.72798157
   147.72285461,  1335.18005371,   147.72285461
   147.71861267,  1335.18005371,   147.71861267
   147.71525574,  1335.18005371,   147.71525574
   147.71279907,  1335.18005371,   147.71279907
   147.71121216,  1335.18005371,   147.71121216
   147.71052551,  1335.18005371,   147.71052551
   147.71070862,  1335.18005371,   147.71070862
   147.71182251,  1335.18005371,   147.71182251
   147.71380615,  1335.18005371,   147.71380615
   147.71669006,  1335.18005371,   147.71669006
   147.72048950,  1335.18005371,   147.72048950
   147.72518921,  1335.18005371,   147.72518921
   147.73077393,  1335.18005371,   147.73077393
   147.73727417,  1335.18005371,   147.73727417
   147.74467468,  1335.18005371,   147.74467468
   147.75297546,  1335.18005371,   147.75297546
   147.76217651,  1335.18005371,   147.76217651
   147.77229309,  1335.18005371,   147.77229309
   147.78330994,  1335.18005371,   147.78330994
   147.79522705,  1335.18005371,   147.79522705
   147.80802917,  1335.18005371,   147.80802917
   147.82174683,  1335.18005371,   147.82174683
   147.83639526,  1335.18005371,   147.83639526
   147.85194397,  1335.18005371,   147.85194397
   147.86837769,  1335.18005371,   147.86837769
   147.88571167,  1335.18005371,   147.88571167
   147.90396118,  1335.18005371,   147.90396118
   147.92311096,  1335.18005371,   147.92311096
   147.94316101,  1335.18005371,   147.94316101
   147.96409607,  1335.18005371,   147.96409607
   147.98593140,  1335.18005371,   147.98593140
   148.00868225,  1335.18005371,   148.00868225
   148.03231812,  1335.18005371,   148.03231812
   148.05685425,  1335.18005371,   148.05685425
   148.08227539,  1335.18005371,   148.08227539
   148.10858154,  1335.18005371,   148.10858154
   148.13580322,  1335.18005371,   148.13580322
   148.16387939,  1335.18005371,   148.16387939
   148.19287109,  1335.18005371,   148.19287109
   148.22271729,  1335.18005371,   148.22271729
   148.25346375,  1335.18005371,   148.25346375
   148.28507996,  1335.18005371,   148.28507996
   148.31755066,  1335.18005371,   148.31755066
   148.35092163,  1335.18005371,   148.35092163
   148.38513184,  1335.18005371,   148.38513184
   148.42022705,  1335.18005371,   148.42022705
   148.45616150,  1335.18005371,   148.45616150
   148.49296570,  1335.18005371,   148.49296570
   148.53060913,  1335.18005371,   148.53060913
   148.56910706,  1335.18005371,   148.56910706
   148.60844421,  1335.18005371,   148.60844421
   148.64863586,  1335.18005371,   148.64863586
   148.68965149,  1335.18005371,   148.68965149
   148.73152161,  1335.18005371,   148.73152161
   148.77421570,  1335.18005371,   148.77421570
   148.81773376,  1335.18005371,   148.81773376
   148.86206055,  1335.18005371,   148.86206055
   148.90722656,  1335.18005371,   148.90722656
   148.95318604,  1335.18005371,   148.95318604
   148.99995422,  1335.18005371,   148.99995422
   149.04750061,  1335.18005371,   149.04750061
   149.09585571,  1335.18005371,   149.09585571
   149.14500427,  1335.18005371,   149.14500427
   149.19493103,  1335.18005371,   149.19493103
   149.24563599,  1335.18005371,   149.24563599
   149.29710388,  1335.18005371,   149.29710388
   149.34934998,  1335.18005371,   149.34934998
   149.40235901,  1335.18005371,   149.40235901
   149.45611572,  1335.18005371,   149.45611572
   149.51062012,  1335.18005371,   149.51062012
   149.56588745,  1335.18005371,   149.56588745
   149.62188721,  1335.18005371,   149.62188721
   149.67858887,  1335.18005371,   149.67858887
   149.73603821,  1335.18005371,   149.73603821
   149.79417419,  1335.18005371,   149.79417419
   149.85304260,  1335.18005371,   149.85304260
   149.91261292,  1335.18005371,   149.91261292
   149.97288513,  1335.18005371,   149.97288513
   150.03384399,  1335.18005371,   150.03384399
   150.09547424,  1335.18005371,   150.09547424
   150.15777588,  1335.18005371,   150.15777588
   150.22074890,  1335.18005371,   150.22074890
   150.28437805,  1335.18005371,   150.28437805
   150.34866333,  1335.18005371,   150.34866333
   150.41358948,  1335.18005371,   150.41358948
   150.47914124,  1335.18005371,   150.47914124
   150.54536438,  1335.18005371,   150.54536438
   150.61216736,  1335.18005371,   150.61216736
   150.67961121,  1335.18005371,   150.67961121
   150.74763489,  1335.18005371,   150.74763489
   150.81625366,  1335.18005371,   150.81625366
   150.88548279,  1335.18005371,   150.88548279
   150.95527649,  1335.18005371,   150.95527649
   151.02563477,  1335.18005371,   151.02563477
   151.09655762,  1335.18005371,   151.09655762
   151.16804504,  1335.18005371,   151.16804504
   151.24008179,  1335.18005371,   151.24008179
   151.31266785,  1335.18005371,   151.31266785
   151.38575745,  1335.18005371,   151.38575745
   151.45939636,  1335.18005371,   151.45939636
   151.53352356,  1335.18005371,   151.53352356
   151.60816956,  1335.18005371,   151.60816956
   151.68331909,  1335.18005371,   151.68331909
   151.75892639,  1335.18005371,   151.75892639
   151.83502197,  1335.18005371,   151.83502197
   151.91159058,  1335.18005371,   237.21105957
   151.98861694,  1335.18005371,   151.98861694
   152.06610107,  1335.18005371,   152.06610107
   152.14401245,  1335.18005371,   152.14401245
   152.22236633,  1335.18005371,   152.22236633
   152.30113220,  1335.18005371,   152.30113220
   152.38031006,  1335.18005371,   152.38031006
   152.45989990,  1335.18005371,   152.45989990
   152.53988647,  1335.18005371,   152.53988647
   152.62025452,  1335.18005371,   152.62025452
   152.70100403,  1335.18005371,   152.70100403
   152.78211975,  1335.18005371,   152.78211975
   152.86360168,  1335.18005371,   152.86360168
   152.94540405,  1335.18005371,   152.94540405
   153.02757263,  1335.18005371,   153.02757263
   153.11007690,  1335.18005371,   153.11007690
   153.19290161,  1335.18005371,   153.19290161
   153.27603149,  1335.18005371,   153.27603149
   153.35946655,  1335.18005371,   153.35946655
   153.44319153,  1335.18005371,   153.44319153
   153.52720642,  1335.18005371,   153.52720642
   153.61149597,  1335.18005371,   153.61149597
   153.69606018,  1335.18005371,   153.69606018
   153.78086853,  1335.18005371,   153.78086853
   153.86592102,  1335.18005371,   153.86592102
   153.95121765,  1335.18005371,   153.95121765
   154.03675842,  1335.18005371,   154.03675842
